parent_tax_id,tax_level,category,tax_id,name,kraken_classified_reads,nt_rpm
41297,2,bacteria,2676781,Aquisediminimonas,2,2
2676781,1,bacteria,1550733,Aquisediminimonas profunda,2,2
41297,2,bacteria,2823232,Allosphingosinicella,1,1
2823232,1,bacteria,941907,Allosphingosinicella indica,1,1
41297,2,bacteria,150203,Blastomonas,1,1
150203,1,bacteria,1550728,Blastomonas fulva,1,1
41297,2,bacteria,1763827,Hankyongella,1,1
1763827,1,bacteria,1763828,Hankyongella ginsenosidimutans,1,1
41297,2,bacteria,2676233,Sphingosinithalassobacter,1,1
2676233,1,bacteria,2711215,Sphingosinithalassobacter tenebrarum,1,1
2800788,2,bacteria,1041,Erythrobacter,12,12
1041,1,bacteria,39960,Erythrobacter litoralis,9,9
1041,1,bacteria,1112,Erythrobacter neustonensis,2,2
1041,2,bacteria,2633097,unclassified Erythrobacter,1,1
2633097,1,bacteria,2502843,Erythrobacter sp. HKB08,1,1
2800788,2,bacteria,1111,Porphyrobacter,11,11
1111,2,bacteria,2683265,unclassified Porphyrobacter,11,11
2683265,1,bacteria,2854260,Porphyrobacter sp. ULC335,9,9
2683265,1,bacteria,1896196,Porphyrobacter sp. LM 6,1,1
2683265,1,bacteria,2023229,Porphyrobacter sp. HT-58-2,1,1
335929,2,bacteria,1855416,Qipengyuania,5,5
1855416,1,bacteria,2867233,Qipengyuania aurantiaca,2,2
1855416,1,bacteria,2867238,Qipengyuania psychrotolerans,2,2
1855416,2,bacteria,2645039,unclassified Qipengyuania,1,1
2645039,1,bacteria,2909673,Qipengyuania sp. PHS-Z21,1,1
335929,2,bacteria,361177,Altererythrobacter,2,2
361177,2,bacteria,2614945,unclassified Altererythrobacter,2,2
2614945,1,bacteria,2067415,Altererythrobacter sp. TH136,1,1
2614945,1,bacteria,2604537,Altererythrobacter sp. BO-6,1,1
335929,2,bacteria,1295327,Croceicoccus,2,2
1295327,2,bacteria,2629967,unclassified Croceicoccus,2,2
2629967,1,bacteria,1703340,Croceicoccus sp. Ery5,1,1
2629967,1,bacteria,2798724,Croceicoccus sp. YJ47,1,1
335929,2,bacteria,2676755,Croceibacterium,1,1
2676755,1,bacteria,1267766,Croceibacterium atlanticum,1,1
2820280,2,bacteria,335405,Sphingosinicella,4,4
335405,2,bacteria,2644549,unclassified Sphingosinicella,2,2
2644549,1,bacteria,1892855,Sphingosinicella sp. BN140058,2,2
335405,1,bacteria,335406,Sphingosinicella microcystinivorans,1,1
335405,1,bacteria,2771430,Sphingosinicella flava,1,1
2820280,2,bacteria,2883109,Sandaracinobacteroides,1,1
2883109,1,bacteria,2759707,Sandaracinobacteroides saxicola,1,1
31989,2,bacteria,265,Paracoccus,51,54
265,2,bacteria,2688777,unclassified Paracoccus (in: a-proteobacteria),13,14
2688777,1,bacteria,2500532,Paracoccus sp. Arc7-R13,4,4
2688777,1,bacteria,2895796,Paracoccus sp. MA,3,3
2688777,1,bacteria,2589076,Paracoccus sp. AK26,2,2
265,1,bacteria,1545044,Paracoccus sanguinis,6,6
265,1,bacteria,2259340,Paracoccus suum,5,5
265,1,bacteria,59779,Paracoccus marcusii,4,4
265,1,bacteria,2812658,Paracoccus methylovorus,2,2
265,1,bacteria,82367,Paracoccus pantotrophus,1,1
265,1,bacteria,1077935,Paracoccus zhejiangensis,1,1
265,1,bacteria,659350,Paracoccus stylophorae,1,1
265,1,bacteria,184748,Paracoccus seriniphilus,1,1
265,1,bacteria,405559,Paracoccus saliphilus,1,1
265,1,bacteria,453842,Paracoccus aestuarii,1,1
31989,2,bacteria,238783,Pseudorhodobacter,20,21
238783,1,bacteria,2500533,Pseudorhodobacter turbinis,20,21
31989,2,bacteria,2211641,Yoonia,6,6
2211641,1,bacteria,245188,Yoonia vestfoldensis,6,6
31989,2,bacteria,366614,Haematobacter,4,4
366614,1,bacteria,195105,Haematobacter massiliensis,4,4
31989,2,bacteria,2613960,Pseudopuniceibacterium,3,3
2613960,1,bacteria,2613965,Pseudopuniceibacterium antarcticum,3,3
31989,2,bacteria,1060,Rhodobacter,2,2
1060,2,bacteria,196779,unclassified Rhodobacter,2,2
196779,1,bacteria,2033869,Rhodobacter sp. CZR27,2,2
31989,2,bacteria,2946607,Neotabrizicola,2,2
2946607,1,bacteria,2807096,Neotabrizicola shimadae,2,2
31989,2,bacteria,2831955,Pikeienuella,2,2
2831955,1,bacteria,2748098,Pikeienuella piscinae,2,2
31989,2,bacteria,2083206,Tritonibacter,2,2
2083206,1,bacteria,379347,Tritonibacter mobilis,2,2
31989,2,bacteria,1653176,Cereibacter,2,2
1653176,1,bacteria,1063,Cereibacter sphaeroides,1,1
1653176,1,bacteria,43057,Cereibacter azotoformans,1,1
31989,2,bacteria,2683599,Paroceanicella,1,1
2683599,1,bacteria,2579971,Paroceanicella profunda,1,1
31989,2,bacteria,1209946,Roseicitreum,1,1
1209946,1,bacteria,564137,Roseicitreum antarcticum,1,1
31989,2,bacteria,204456,Gemmobacter,1,1
204456,1,bacteria,2840474,Gemmobacter fulva,1,1
31989,2,bacteria,1775705,Frigidibacter,1,1
1775705,1,bacteria,1335048,Frigidibacter mobilis,1,1
31989,2,bacteria,1844015,Pontivivens,1,1
1844015,1,bacteria,2789856,Pontivivens ytuae,1,1
2854170,2,bacteria,1433986,Actibacterium,30,32
1433986,2,bacteria,2649852,unclassified Actibacterium,30,32
2649852,1,bacteria,1609966,Actibacterium sp. EMB200-NS6,30,32
2854170,2,bacteria,191028,Leisingera,17,18
191028,1,bacteria,1396826,Leisingera aquaemixtae,15,16
2854170,2,bacteria,60136,Sulfitobacter,16,17
60136,2,bacteria,196795,unclassified Sulfitobacter,12,12
196795,1,bacteria,1389005,Sulfitobacter sp. SK012,5,5
196795,1,bacteria,2867023,Sulfitobacter sp. S223,2,2
196795,1,bacteria,2587855,Sulfitobacter sp. THAF37,2,2
196795,1,bacteria,664426,Sulfitobacter sp. BSw21498,2,2
196795,1,bacteria,2867025,Sulfitobacter sp. W027,1,1
60136,1,bacteria,83219,Sulfitobacter mediterraneus,2,2
2854170,2,bacteria,93682,Roseivivax,7,7
93682,1,bacteria,1379903,Roseivivax marinus,7,7
2854170,2,bacteria,97050,Ruegeria,6,6
97050,2,bacteria,2625375,unclassified Ruegeria,4,4
2625375,1,bacteria,2793010,Ruegeria sp. SCSIO 43209,4,4
97050,1,bacteria,89184,Ruegeria pomeroyi,1,1
97050,1,bacteria,2966453,Ruegeria sp. YS9,1,1
2854170,2,bacteria,263377,Salipiger,4,4
263377,1,bacteria,1250539,Salipiger abyssi,2,2
263377,2,bacteria,2640570,unclassified Salipiger,2,2
2640570,1,bacteria,1792508,Salipiger sp. CCB-MM3,2,2
2854170,2,bacteria,2854186,Pseudosulfitobacter,3,3
2854186,1,bacteria,1402135,Pseudosulfitobacter pseudonitzschiae,3,3
2854170,2,bacteria,74030,Roseovarius,3,3
74030,1,bacteria,2494550,Roseovarius faecimaris,2,2
74030,2,bacteria,2614913,unclassified Roseovarius,1,1
2614913,1,bacteria,2587847,Roseovarius sp. THAF9,1,1
2854170,2,bacteria,53945,Octadecabacter,2,2
53945,2,bacteria,196158,unclassified Octadecabacter,2,2
196158,1,bacteria,2602067,Octadecabacter sp. SW4,2,2
2854170,2,bacteria,302485,Phaeobacter,2,2
302485,1,bacteria,60890,Phaeobacter gallaeciensis,1,1
302485,1,bacteria,1580596,Phaeobacter piscinae,1,1
2854170,2,bacteria,2919626,Yangia,1,1
2919626,1,bacteria,311180,Yangia pacifica,1,1
2854170,2,bacteria,1434019,Mameliella,1,1
1434019,1,bacteria,561184,Mameliella alba,1,1
2854170,2,bacteria,983507,Ponticoccus,1,1
983507,1,bacteria,1943633,Ponticoccus alexandrii,1,1
2854170,2,bacteria,875170,Celeribacter,1,1
2854170,2,bacteria,387095,Maribius,1,1
387095,2,bacteria,2639808,unclassified Maribius,1,1
2639808,1,bacteria,2587842,Maribius sp. THAF1,1,1
2854170,2,bacteria,188905,Jannaschia,1,1
188905,2,bacteria,2645469,unclassified Jannaschia,1,1
2645469,1,bacteria,2867012,Jannaschia sp. W003,1,1
2854170,2,bacteria,159345,Roseibacterium,1,1
159345,1,bacteria,159346,Roseibacterium elongatum,1,1
2854170,2,bacteria,58842,Sagittula,1,1
58842,2,bacteria,2624628,unclassified Sagittula,1,1
2624628,1,bacteria,2009329,Sagittula sp. P11,1,1
433,2,bacteria,441,Gluconobacter,13,14
441,1,bacteria,38308,Gluconobacter frateurii,7,7
441,1,bacteria,318683,Gluconobacter albidus,2,2
441,1,bacteria,442,Gluconobacter oxydans,1,1
433,2,bacteria,125216,Roseomonas,13,14
125216,2,bacteria,2617492,unclassified Roseomonas,5,5
2617492,1,bacteria,2897332,Roseomonas sp. OT10,4,4
2617492,1,bacteria,1750527,Roseomonas sp. S08,1,1
125216,1,bacteria,257708,Roseomonas gilardii,1,1
125216,1,bacteria,2768161,Roseomonas marmotae,1,1
433,2,bacteria,434,Acetobacter,7,7
433,2,bacteria,2804525,Lichenicola,7,7
2804525,1,bacteria,1484109,Lichenicola cladoniae,7,7
433,2,bacteria,50709,Acidocella,6,6
50709,2,bacteria,2648610,unclassified Acidocella,6,6
2648610,1,bacteria,2697363,Acidocella sp. MX-AZ03,6,6
433,2,bacteria,320496,Neoasaia,5,5
320496,1,bacteria,320497,Neoasaia chiangmaiensis,5,5
433,2,bacteria,2952773,Formicincola,4,4
2952773,1,bacteria,2558361,Formicincola oecophyllae,4,4
433,2,bacteria,153497,Kozakia,3,3
153497,1,bacteria,153496,Kozakia baliensis,3,3
433,2,bacteria,89583,Gluconacetobacter,2,2
89583,1,bacteria,33996,Gluconacetobacter diazotrophicus,2,2
433,2,bacteria,91914,Asaia,1,1
91914,1,bacteria,91915,Asaia bogorensis,1,1
433,2,bacteria,2791118,Oecophyllibacter,1,1
2791118,1,bacteria,2558360,Oecophyllibacter saccharovorans,1,1
433,2,bacteria,1434011,Komagataeibacter,1,1
1434011,1,bacteria,215221,Komagataeibacter rhaeticus,1,1
433,2,bacteria,2603324,Acidibrevibacterium,1,1
2603324,1,bacteria,1969806,Acidibrevibacterium fodinaquatile,1,1
2829815,2,bacteria,191,Azospirillum,13,14
191,2,bacteria,2630922,unclassified Azospirillum,10,10
2630922,1,bacteria,652764,Azospirillum sp. TSH100,4,4
2630922,1,bacteria,137722,Azospirillum sp. B510,2,2
2630922,1,bacteria,709810,Azospirillum sp. TSA2s,2,2
191,1,bacteria,682998,Azospirillum ramasamyi,2,2
191,1,bacteria,2970906,Azospirillum argentinense,1,1
2829815,2,bacteria,204447,Skermanella,4,4
2829815,2,bacteria,1543704,Niveispirillum,1,1
1543704,1,bacteria,1612173,Niveispirillum cyanobacteriorum,1,1
2829815,2,bacteria,1543705,Nitrospirillum,1,1
1543705,1,bacteria,28077,Nitrospirillum amazonense,1,1
41295,2,bacteria,1263978,Candidatus Endolissoclinum,6,6
1263978,1,bacteria,1263979,Candidatus Endolissoclinum faulkneri,6,6
41295,2,bacteria,13134,Magnetospirillum,4,4
13134,1,bacteria,55518,Magnetospirillum gryphiswaldense,4,4
41295,2,bacteria,1081,Rhodospirillum,3,3
1081,1,bacteria,1085,Rhodospirillum rubrum,3,3
41295,2,bacteria,1231242,Ferrovibrio,1,1
1231242,1,bacteria,2594003,Ferrovibrio terrae,1,1
41295,2,bacteria,1612157,Pararhodospirillum,1,1
1612157,1,bacteria,1084,Pararhodospirillum photometricum,1,1
41295,2,bacteria,1804663,Haematospirillum,1,1
1804663,1,bacteria,1549855,Haematospirillum jordaniae,1,1
41295,2,bacteria,2705399,Hypericibacter,1,1
2705399,1,bacteria,2602016,Hypericibacter adhaerens,1,1
597359,2,bacteria,1647175,Aestuariispira,3,3
1647175,1,bacteria,2775080,Aestuariispira ectoiniformans,3,3
2844866,2,bacteria,168934,Thalassospira,3,3
2844601,2,bacteria,93,Stella,1,1
93,1,bacteria,94,Stella humosa,1,1
952,2,bacteria,953,Wolbachia,35,37
953,2,bacteria,2640676,unclassified Wolbachia,35,37
2640676,1,bacteria,77038,Wolbachia endosymbiont of Drosophila simulans,22,23
2640676,1,bacteria,2954055,Wolbachia endosymbiont (group A) of Scambus nigricans,6,6
2640676,1,bacteria,2954023,Wolbachia endosymbiont (group A) of Lasioglossum lativentre,2,2
942,2,bacteria,943,Ehrlichia,5,5
943,2,bacteria,106178,canis group,5,5
106178,1,bacteria,944,Ehrlichia canis,5,5
33988,2,bacteria,780,Rickettsia,10,10
780,2,bacteria,114277,spotted fever group,10,10
114277,1,bacteria,781,Rickettsia conorii,2,2
1328881,2,bacteria,1802983,Candidatus Fokinia,1,1
1802983,1,bacteria,1802984,Candidatus Fokinia solitaria,1,1
2603433,2,bacteria,2603321,Candidatus Deianiraea,3,3
2603321,1,bacteria,2163644,Candidatus Deianiraea vastatrix,3,3
1699067,1,bacteria,2486578,Rickettsiales endosymbiont of Stachyamoeba lipophora,2,2
76892,2,bacteria,41275,Brevundimonas,30,32
41275,2,bacteria,2622653,unclassified Brevundimonas,9,9
2622653,1,bacteria,2861285,Brevundimonas sp. PAMC22021,4,4
2622653,1,bacteria,2752515,Brevundimonas sp. AJA228-03,2,2
2622653,1,bacteria,2561924,Brevundimonas sp. MF30-B,1,1
2622653,1,bacteria,2579977,Brevundimonas sp. SGAir0440,1,1
41275,1,bacteria,74329,Brevundimonas mediterranea,4,4
41275,1,bacteria,1312364,Brevundimonas albigilva,3,3
41275,1,bacteria,588932,Brevundimonas naejangsanensis,2,2
41275,1,bacteria,293,Brevundimonas diminuta,1,1
41275,1,bacteria,1325724,Brevundimonas vancanneytii,1,1
76892,2,bacteria,75,Caulobacter,10,10
75,1,bacteria,2010972,Caulobacter rhizosphaerae,5,5
75,2,bacteria,2648921,unclassified Caulobacter,1,1
2648921,1,bacteria,2823693,Caulobacter sp. S6,1,1
76892,2,bacteria,20,Phenylobacterium,2,2
20,1,bacteria,284016,Phenylobacterium zucineum,2,2
76892,2,bacteria,2768684,Terricaulis,1,1
2768684,1,bacteria,2686094,Terricaulis silvestris,1,1
1655514,2,bacteria,198251,Candidatus Pelagibacter,13,14
198251,2,bacteria,2647897,unclassified Candidatus Pelagibacter,13,14
2647897,1,bacteria,1002672,Candidatus Pelagibacter sp. IMCC9063,13,14
1777752,2,bacteria,1521255,Candidatus Paracaedibacter,6,6
1521255,1,bacteria,91604,Candidatus Paracaedibacter acanthamoebae,6,6
44746,2,bacteria,2601574,Candidatus Cytomitobacter,1,1
44746,2,bacteria,2601651,Candidatus Nesciobacter,1,1
2601651,1,bacteria,2601668,Candidatus Nesciobacter abundans,1,1
44746,2,bacteria,2654634,Candidatus Hydrogenosomobacter,1,1
2654634,1,bacteria,2558174,Candidatus Hydrogenosomobacter endosymbioticus,1,1
44746,2,bacteria,2900571,Candidatus Gromoviella,1,1
2900571,1,bacteria,2806609,Candidatus Gromoviella agglomerans,1,1
2100208,2,bacteria,1509243,Candidatus Nucleicultrix,1,1
1509243,1,bacteria,1509244,Candidatus Nucleicultrix amoebiphila,1,1
2800061,2,bacteria,1649466,Marinicauda,2,2
1649466,1,bacteria,2029849,Marinicauda algicola,2,2
2800061,2,bacteria,2004661,Hyphobacterium,2,2
2004661,2,bacteria,2638931,unclassified Hyphobacterium,2,2
2638931,1,bacteria,2749086,Hyphobacterium sp. CCMP332,2,2
2800061,2,bacteria,1433402,Glycocaulis,1,1
1433402,1,bacteria,1434191,Glycocaulis alkaliphilus,1,1
62654,2,bacteria,767891,Candidatus Puniceispirillum,2,2
767891,1,bacteria,767892,Candidatus Puniceispirillum marinum,2,2
510685,2,bacteria,510690,Sneathiella,2,2
510690,1,bacteria,2599305,Sneathiella aquimaris,1,1
510690,1,bacteria,2950108,Sneathiella marina,1,1
69657,2,bacteria,85,Hyphomonas,2,2
85,2,bacteria,2630699,unclassified Hyphomonas,2,2
2630699,1,bacteria,1906738,Hyphomonas sp. Mor2,2,2
2066491,2,bacteria,2813804,Paremcibacter,1,1
2813804,1,bacteria,2043170,Paremcibacter congregatus,1,1
72294,2,bacteria,194,Campylobacter,1000,1078
194,1,bacteria,199,Campylobacter concisus,310,334
194,1,bacteria,204,Campylobacter showae,138,148
194,1,bacteria,203,Campylobacter rectus,130,140
194,1,bacteria,824,Campylobacter gracilis,20,21
194,1,bacteria,1031542,Campylobacter volucris,18,19
194,1,bacteria,200,Campylobacter curvus,14,15
194,1,bacteria,827,Campylobacter ureolyticus,6,6
194,2,bacteria,2593542,unclassified Campylobacter,5,5
2593542,1,bacteria,2517362,Campylobacter sp. CCUG 57310,2,2
2593542,1,bacteria,1032243,Campylobacter sp. RM6914,1,1
2593542,1,bacteria,1032242,Campylobacter sp. RM10537,1,1
2593542,1,bacteria,1660063,Campylobacter sp. RM16187,1,1
194,1,bacteria,206,Campylobacter sputorum,5,5
194,1,bacteria,1448857,Campylobacter corcagiensis,4,4
194,1,bacteria,76517,Campylobacter hominis,4,4
194,1,bacteria,201,Campylobacter lari,1,1
194,1,bacteria,197,Campylobacter jejuni,1,1
72293,2,bacteria,209,Helicobacter,15,16
209,1,bacteria,210,Helicobacter pylori,6,6
209,2,bacteria,2593540,unclassified Helicobacter,2,2
2593540,1,bacteria,2849641,Helicobacter sp. NHP19-0003,2,2
209,1,bacteria,104628,Helicobacter suis,2,2
209,1,bacteria,76936,Helicobacter typhlonius,2,2
209,1,bacteria,56877,Helicobacter bizzozeronii,1,1
2808963,2,bacteria,2321111,Aliarcobacter,3,3
2321111,1,bacteria,28197,Aliarcobacter butzleri,2,2
2321111,1,bacteria,28198,Aliarcobacter cryaerophilus,1,1
2808963,2,bacteria,28196,Arcobacter,1,1
28196,1,bacteria,28199,Arcobacter nitrofigilis,1,1
2771472,2,bacteria,269260,Nitratifractor,1,1
269260,1,bacteria,269261,Nitratifractor salsuginis,1,1
224467,2,bacteria,191301,Caminibacter,2,2
191301,1,bacteria,291048,Caminibacter mediatlanticus,1,1
213468,2,bacteria,60892,Desulfobacca,123,132
60892,1,bacteria,60893,Desulfobacca acetoxidans,123,132
194924,2,bacteria,872,Desulfovibrio,15,16
872,2,bacteria,2593640,unclassified Desulfovibrio,4,4
2593640,1,bacteria,631220,Desulfovibrio sp. G11,2,2
2593640,1,bacteria,2666132,Desulfovibrio sp. 86,1,1
872,1,bacteria,876,Desulfovibrio desulfuricans,3,3
872,1,bacteria,44742,Desulfovibrio fairfieldensis,2,2
872,1,bacteria,881,Desulfovibrio vulgaris,1,1
194924,2,bacteria,2035811,Pseudodesulfovibrio,5,5
2035811,1,bacteria,231439,Pseudodesulfovibrio portus,4,4
2035811,1,bacteria,2810563,Pseudodesulfovibrio sediminis,1,1
194924,2,bacteria,2910978,Megalodesulfovibrio,5,5
2910978,1,bacteria,879,Megalodesulfovibrio gigas,5,5
194924,2,bacteria,2794998,Maridesulfovibrio,3,3
2794998,1,bacteria,880,Maridesulfovibrio salexigens,3,3
194924,2,bacteria,2910984,Solidesulfovibrio,3,3
2910984,1,bacteria,345370,Solidesulfovibrio carbinoliphilus,3,3
194924,2,bacteria,2909705,Oleidesulfovibrio,2,2
2909705,1,bacteria,58180,Oleidesulfovibrio alaskensis,2,2
194924,2,bacteria,2952263,Psychrodesulfovibrio,2,2
2952263,2,bacteria,2952264,unclassified Psychrodesulfovibrio,2,2
2952264,1,bacteria,2976983,Psychrodesulfovibrio sp. FT415,2,2
194924,2,bacteria,2773294,Desulfolutivibrio,1,1
2773294,1,bacteria,2773299,Desulfolutivibrio sulfoxidireducens,1,1
194924,2,bacteria,2910986,Paradesulfovibrio (ex Waite et al. 2020),1,1
2910986,1,bacteria,376490,Paradesulfovibrio bizertensis,1,1
194924,2,bacteria,2950010,Salidesulfovibrio,1,1
2950010,1,bacteria,2583823,Salidesulfovibrio onnuriiensis,1,1
213116,2,bacteria,898,Desulfomicrobium,12,12
898,1,bacteria,132132,Desulfomicrobium orale,12,12
31,2,bacteria,83461,Corallococcus,4,4
83461,2,bacteria,2685029,unclassified Corallococcus,4,4
2685029,1,bacteria,1521117,Corallococcus sp. EGB,3,3
31,2,bacteria,32,Myxococcus,2,2
32,1,bacteria,83455,Myxococcus stipitatus,1,1
32,2,bacteria,2648731,unclassified Myxococcus,1,1
2648731,1,bacteria,2813577,Myxococcus sp. SCHIC003,1,1
31,2,bacteria,224458,Pyxidicoccus,1,1
224458,2,bacteria,2629105,unclassified Pyxidicoccus,1,1
2629105,1,bacteria,2813578,Pyxidicoccus sp. SCPEA002,1,1
1524215,2,bacteria,161492,Anaeromyxobacter,5,5
161492,1,bacteria,2918170,Anaeromyxobacter oryzae,3,3
161492,2,bacteria,2620896,unclassified Anaeromyxobacter,1,1
2620896,1,bacteria,404589,Anaeromyxobacter sp. Fw109-5,1,1
39,2,bacteria,44,Melittangium,1,1
44,1,bacteria,83453,Melittangium boletus,1,1
224464,2,bacteria,162027,Haliangium,9,9
162027,1,bacteria,80816,Haliangium ochraceum,9,9
49,2,bacteria,1882917,Pajaroellobacter,3,3
1882917,1,bacteria,1882918,Pajaroellobacter abortibovis,3,3
49,2,bacteria,50,Chondromyces,1,1
50,1,bacteria,52,Chondromyces crocatus,1,1
49,2,bacteria,39643,Sorangium,1,1
39643,1,bacteria,56,Sorangium cellulosum,1,1
213422,2,bacteria,392332,Geoalkalibacter,17,18
392332,1,bacteria,2847045,Geoalkalibacter halelectricus,15,16
392332,1,bacteria,483547,Geoalkalibacter subterraneus,2,2
213422,2,bacteria,2910589,Geotalea,6,6
2910589,1,bacteria,351604,Geotalea uraniireducens,6,6
213422,2,bacteria,28231,Geobacter,4,4
28231,1,bacteria,35554,Geobacter sulfurreducens,3,3
28231,2,bacteria,2627627,unclassified Geobacter,1,1
2627627,1,bacteria,1277350,Geobacter sp. DSM 9736,1,1
213422,2,bacteria,2651583,Geomonas,3,3
2651583,1,bacteria,2740185,Geomonas paludis,1,1
213422,2,bacteria,2883512,Citrifermentans,2,2
2883512,1,bacteria,225194,Citrifermentans bemidjiense,2,2
213422,2,bacteria,115782,Trichlorobacter,1,1
115782,1,bacteria,313985,Trichlorobacter lovleyi,1,1
213421,2,bacteria,890,Desulfuromonas,1,1
890,2,bacteria,2614637,unclassified Desulfuromonas,1,1
2614637,1,bacteria,1823759,Desulfuromonas sp. DDH964,1,1
213121,2,bacteria,893,Desulfobulbus,9,9
893,1,bacteria,1986146,Desulfobulbus oralis,7,7
893,1,bacteria,894,Desulfobulbus propionicus,1,1
893,1,bacteria,1909699,Desulfobulbus oligotrophicus,1,1
213121,2,bacteria,427922,Desulfurivibrio,2,2
427922,1,bacteria,427923,Desulfurivibrio alkaliphilus,2,2
213119,2,bacteria,45654,Desulfonema,2,2
45654,1,bacteria,45655,Desulfonema magnum,2,2
213119,2,bacteria,28222,Desulfobacula,1,1
28222,1,bacteria,28223,Desulfobacula toluolica,1,1
2886822,2,bacteria,109168,Desulfotalea,2,2
109168,1,bacteria,84980,Desulfotalea psychrophila,2,2
2886822,2,bacteria,2886823,Desulfosediminicola,1,1
2886823,1,bacteria,2569540,Desulfosediminicola ganghwensis,1,1
2946505,2,bacteria,2946507,Microvenator,7,7
2946507,1,bacteria,2600177,Microvenator marinus,7,7
1779135,2,bacteria,1779136,Bradymonas,2,2
1779136,1,bacteria,1548548,Bradymonas sediminis,2,2
45456,2,bacteria,1769732,Dissulfurimicrobium,1,1
1769732,1,bacteria,1750598,Dissulfurimicrobium hydrothermale,1,1
1902584,2,bacteria,1902583,Candidatus Desulfofervidus,1,1
1902583,1,bacteria,1621989,Candidatus Desulfofervidus auxilii,1,1
117942,2,bacteria,84404,Hippea,2,2
84404,1,bacteria,84405,Hippea maritima,2,2
213465,2,bacteria,29526,Syntrophobacter,2,2
29526,1,bacteria,119484,Syntrophobacter fumaroxidans,2,2
225058,2,bacteria,119977,Acidithiobacillus,155,167
119977,2,bacteria,2614800,unclassified Acidithiobacillus,153,164
2614800,1,bacteria,2927876,Acidithiobacillus sp. YTS05,153,164
213483,2,bacteria,958,Bdellovibrio,3,3
958,2,bacteria,2633795,unclassified Bdellovibrio,3,3
2633795,1,bacteria,2220073,Bdellovibrio sp. NC01,2,2
2633795,1,bacteria,1732569,Bdellovibrio sp. SKB1291214,1,1
206349,2,bacteria,70774,Hydrogenophilus,16,17
70774,1,bacteria,297,Hydrogenophilus thermoluteolus,16,17
171552,2,bacteria,838,Prevotella,4890,5271
838,1,bacteria,28132,Prevotella melaninogenica,1794,1934
838,1,bacteria,28135,Prevotella oris,428,461
838,1,bacteria,28131,Prevotella intermedia,412,444
838,1,bacteria,28129,Prevotella denticola,167,180
838,2,bacteria,2638335,unclassified Prevotella,121,130
2638335,1,bacteria,712471,Prevotella sp. oral taxon 475,50,53
2638335,1,bacteria,652716,Prevotella sp. oral taxon 299,41,44
2638335,1,bacteria,2691580,Prevotella sp. Rep29,16,17
2638335,1,bacteria,2913617,Prevotella sp. E13-3,3,3
2638335,1,bacteria,2937774,Prevotella sp. E15-22,3,3
2638335,1,bacteria,2913616,Prevotella sp. E13-17,1,1
838,1,bacteria,1177574,Prevotella jejuni,77,83
838,1,bacteria,52227,Prevotella dentalis,50,53
838,1,bacteria,28133,Prevotella nigrescens,49,52
838,1,bacteria,470565,Prevotella histicola,46,49
838,1,bacteria,589437,Prevotella scopos,21,22
838,1,bacteria,28137,Prevotella veroralis,20,21
838,1,bacteria,589436,Prevotella fusca,19,20
838,1,bacteria,282402,Prevotella multiformis,10,10
838,1,bacteria,2801997,Prevotella herbatica,8,8
838,1,bacteria,165179,Prevotella copri,6,6
838,1,bacteria,839,Prevotella ruminicola,2,2
838,1,bacteria,77095,Prevotella bryantii,1,1
171552,2,bacteria,2974257,Hoylesella,455,490
2974257,1,bacteria,76123,Hoylesella enoeca,447,481
2974257,1,bacteria,28127,Hoylesella buccalis,8,8
171552,2,bacteria,2884814,Pseudoprevotella,19,20
2884814,1,bacteria,2133944,Pseudoprevotella muciniphila,19,20
171552,2,bacteria,577309,Paraprevotella,8,8
577309,1,bacteria,454155,Paraprevotella xylaniphila,8,8
171551,2,bacteria,836,Porphyromonas,1390,1498
836,1,bacteria,28124,Porphyromonas endodontalis,753,811
836,1,bacteria,322095,Porphyromonas somerae,245,264
836,1,bacteria,837,Porphyromonas gingivalis,240,258
836,2,bacteria,2645799,unclassified Porphyromonas,128,137
2645799,1,bacteria,712435,Porphyromonas sp. oral taxon 275,128,137
836,1,bacteria,28123,Porphyromonas asaccharolytica,8,8
836,1,bacteria,36874,Porphyromonas cangingivalis,2,2
836,1,bacteria,393921,Porphyromonas crevioricanis,1,1
2005525,2,bacteria,195950,Tannerella,407,438
195950,1,bacteria,712710,Tannerella serpentiformis,374,403
195950,1,bacteria,28112,Tannerella forsythia,26,28
2005525,2,bacteria,375288,Parabacteroides,4,4
815,2,bacteria,816,Bacteroides,60,64
816,1,bacteria,28119,Bacteroides zoogleoformans,5,5
816,1,bacteria,291645,Bacteroides nordii,5,5
816,1,bacteria,818,Bacteroides thetaiotaomicron,3,3
816,1,bacteria,2715212,Bacteroides faecium,2,2
816,1,bacteria,2650158,Bacteroides luhongzhouii,2,2
816,1,bacteria,28116,Bacteroides ovatus,2,2
816,1,bacteria,329854,Bacteroides intestinalis,2,2
816,1,bacteria,291644,Bacteroides salyersiae,1,1
816,2,bacteria,2646097,unclassified Bacteroides,1,1
2646097,1,bacteria,2763022,Bacteroides sp. M10,1,1
816,1,bacteria,674529,Bacteroides faecis,1,1
816,1,bacteria,371601,Bacteroides xylanisolvens,1,1
816,1,bacteria,290053,Bacteroides helcogenes,1,1
816,1,bacteria,246787,Bacteroides cellulosilyticus,1,1
816,1,bacteria,151276,Bacteroides coprosuis,1,1
816,1,bacteria,46506,Bacteroides stercoris,1,1
816,1,bacteria,28111,Bacteroides eggerthii,1,1
